,price,total_surface,covered_surface,rooms,bathrooms,garages,bedrooms,toilettes,antiquity,zone
1669,105000,137,80,4,0,0,2,0,20,SantaFe
1670,215000,94,94,4,0,1,3,1,5,VicenteLópez
1671,518000,693,250,5,2,0,3,1,0,GeneralSanMartín
1672,730000,343,343,5,4,0,4,1,0,Pilar
1673,350000,451,170,6,2,0,3,0,0,GBANorte
1674,399000,175,120,4,2,1,3,0,0,CapitalFederal
1675,520000,418,240,5,3,0,4,0,30,CapitalFederal
1676,410000,800,300,5,3,0,4,1,14,Benavidez
1677,465000,200,150,5,3,1,3,0,10,CapitalFederal
1678,590000,750,327,0,3,0,4,0,2,Villanueva
1679,198000,122,86,4,2,1,2,0,9,Ituzaingó
1680,65000,251,186,4,2,1,3,0,1,Salta
1681,249000,1007,226,4,3,0,3,1,0,Escobar
1682,145000,115,90,4,2,1,3,1,0,LomasdeZamora
1683,469000,317,227,6,3,0,4,1,40,CapitalFederal
1684,695000,459,368,7,4,0,4,1,12,SanIsidro
1685,150000,180,130,4,2,1,3,0,0,Córdoba
1686,360000,188,140,0,0,0,3,1,40,CapitalFederal
1687,595000,1290,300,5,4,0,3,1,3,Villanueva
1688,365000,185,185,4,3,1,3,1,2,Berazategui
1689,430000,220,200,5,3,0,3,1,30,SanIsidro
1690,140000,253,221,4,3,0,3,0,20,Córdoba
1691,825000,1969,523,0,4,0,5,0,6,SantaFe
1692,297000,554,174,0,2,0,3,0,2,Escobar
1693,220000,868,210,5,4,0,3,1,0,Escobar
1694,239000,400,168,5,4,1,3,1,0,LaCañadadePilar
1695,730000,1458,299,0,4,0,3,0,16,Pilar
1696,1890000,546,400,7,5,0,4,0,5,CapitalFederal
1697,190000,130,130,4,2,1,3,0,35,Rosario
1698,370000,1000,200,4,2,1,3,1,0,Pilar
1699,450000,948,296,5,0,0,3,0,0,Ezeiza
1700,590000,255,230,5,2,1,4,1,40,CapitalFederal
1701,1600000,799,433,6,3,0,3,1,15,SanIsidro
1702,189000,180,140,4,3,1,3,0,0,Córdoba
1703,245000,300,185,0,3,0,3,1,0,LaCalera
1704,210000,899,167,4,2,0,3,1,0,Escobar
1705,115000,115,84,3,0,1,2,1,15,Quilmes
1706,1580000,1336,650,8,4,0,5,1,0,Nordelta
1707,1050000,900,385,7,5,0,4,1,0,Nordelta
1708,290000,200,200,5,2,1,3,1,1,Córdoba
1709,469000,243,222,0,3,1,3,0,14,Nordelta
1710,265000,165,106,4,2,1,3,1,25,CapitalFederal
1711,490000,460,380,8,2,0,6,0,41,CapitalFederal
1712,330000,786,340,3,4,1,3,0,18,Córdoba
1713,490000,350,300,4,3,0,3,1,34,CapitalFederal
1714,450000,1000,222,4,4,0,3,0,8,SantaFe
1715,400000,388,203,6,2,0,3,1,40,Rosario
1716,260000,700,245,4,3,0,3,1,0,PilardelEste
1717,75000,220,140,6,2,0,4,0,11,Córdoba
1718,280000,1050,250,5,3,0,4,1,27,Pilar
1719,160000,119,119,0,0,0,2,1,30,Rosario
1720,670000,325,290,7,3,0,4,1,40,SanIsidro
1721,119000,180,100,4,3,1,2,0,0,Córdoba
1722,445000,780,300,5,3,0,4,1,0,Pilar
1723,455000,175,175,5,3,1,3,1,0,VicenteLópez
1724,290000,420,243,6,2,0,3,0,17,Rosario
1725,90000,200,91,4,0,1,2,1,7,Córdoba
1726,77000,250,54,10,2,0,3,0,25,Córdoba
1727,670000,936,243,0,4,1,3,0,12,ElTalardePacheco
1728,230000,300,220,4,2,0,3,1,14,Córdoba
1729,300000,230,230,4,2,1,3,1,35,LaPlata
1730,393000,732,215,4,3,0,3,1,0,Puertos
1731,650000,1500,400,6,4,1,3,0,0,Córdoba
1732,75000,117,65,4,0,1,2,0,35,Córdoba
1733,298000,1250,169,4,2,1,2,0,10,Escobar
1734,350000,160,160,5,2,1,4,1,40,VicenteLópez
1735,275000,365,184,4,4,0,3,1,0,GBANorte
1736,130000,277,150,4,2,0,3,0,30,GBANorte
1737,2800000,629,629,0,4,0,4,0,32,CapitalFederal
1738,106000,550,138,4,2,0,3,1,0,PilardelEste
1739,295000,200,180,5,2,0,3,1,0,Pilar
1740,120000,520,100,4,0,1,3,0,1,SantaFe
1741,570000,624,260,5,2,0,3,1,0,Pilar
1742,210000,150,150,6,2,0,3,0,35,LaPlata
1743,480000,987,229,4,3,0,3,1,1,Puertos
1744,340000,960,326,6,4,1,4,1,0,HarasSantaMaría
1745,930000,490,360,0,2,1,5,0,20,CapitalFederal
1746,415000,247,140,5,3,1,4,1,20,CapitalFederal
1747,160000,613,110,4,2,0,2,0,13,LaPlata
1748,300000,856,210,4,2,0,3,0,20,BuenosAires(fueradeGBA)
1749,590000,278,257,0,4,0,4,0,16,Nordelta
1750,450000,800,290,6,2,0,3,1,6,Escobar
1751,140000,130,66,3,0,0,2,0,0,Rosario
1752,155000,400,152,6,2,0,3,0,20,SantaFe
1753,670000,690,394,5,4,0,3,1,3,Pilar
1754,346000,215,215,6,2,0,4,1,40,VicenteLópez
1755,110000,80,80,3,2,0,2,0,35,MardelPlata
1756,2500000,2310,450,7,3,0,4,1,38,GBANorte
1757,115000,550,126,4,0,0,3,1,0,PilardelEste
1758,489000,955,262,7,3,0,4,0,14,Villanueva
1759,225000,760,177,5,3,0,3,1,8,Pilar
1760,920000,1500,470,8,5,0,6,1,20,Moreno
1761,82500,163,89,0,2,0,3,0,2,Pilar
1762,420000,200,200,4,0,0,2,0,40,CapitalFederal
1763,260000,800,118,3,0,0,2,1,4,Rosario
1764,350000,759,199,4,5,1,3,0,8,Escobar
1765,145000,241,102,4,0,0,3,0,5,Pilar
1766,1350000,1529,1276,8,5,1,7,1,0,CapitalFederal
1767,325000,720,220,5,3,0,3,1,30,Pilar
1768,840000,1188,390,4,3,1,3,1,46,SanIsidro
1769,185000,600,130,5,2,0,3,0,0,Córdoba
1770,155000,96,96,4,2,0,3,1,15,BuenosAiresCostaAtlántica
1771,215000,120,95,5,3,1,4,1,15,SanIsidro
1772,330000,90,90,5,2,1,3,1,30,SanFernando
1773,228000,826,152,4,2,1,3,0,0,Pilar
1774,500000,600,250,6,4,1,3,1,2,Pilar
1775,950000,1019,280,0,3,0,3,1,0,Escobar
1776,470000,900,360,5,0,0,4,0,1,Ezeiza
1777,1370000,1050,430,0,3,0,4,1,6,SanIsidro
1778,168000,1600,216,5,3,1,4,0,15,Pilar
1779,75000,340,150,5,0,1,3,0,35,SantaFe
1780,730000,1000,340,0,4,0,5,0,10,Pilar
1781,380000,164,128,4,3,0,3,0,0,SanFernando
1782,650000,1000,400,3,3,1,3,0,6,Córdoba
1783,314000,220,220,4,3,0,3,0,7,Pilar
1784,282000,850,173,0,4,0,3,0,3,Escobar
1785,650000,200,200,5,4,0,5,1,30,CapitalFederal
1786,320000,1203,258,0,3,0,4,0,13,Pilar
1787,280000,366,266,4,3,1,3,1,28,MardelPlata
1788,90000,250,90,5,3,0,2,0,0,VillaAllende
1789,339000,145,145,4,3,1,0,0,25,CapitalFederal
1790,495000,527,190,0,4,0,3,0,0,Nordelta
1791,550000,400,220,4,2,0,3,1,40,SanIsidro
1792,500000,390,250,4,7,1,3,0,30,CapitalFederal
1793,850000,520,320,7,2,0,4,0,20,CapitalFederal
1794,260000,430,430,7,4,0,6,1,17,Pilar
1795,165000,318,225,8,2,0,4,1,45,Córdoba
1796,1380000,352,352,5,4,0,3,1,0,ManuelAlberti
1797,535000,348,165,4,2,0,3,1,15,VicenteLópez
1798,180000,600,250,0,3,0,3,0,0,Pilar
1799,427000,870,220,4,3,0,3,1,0,Villanueva
1800,180000,360,190,4,2,0,3,1,0,Córdoba
1801,305000,440,200,0,3,0,4,0,0,Córdoba
1802,180000,430,120,4,2,0,3,0,0,Pilar
1803,228000,779,150,4,3,0,3,0,0,PilardelEste
1804,420000,145,145,5,2,1,3,1,0,VicenteLópez
1805,130000,90,80,5,0,1,2,1,8,LaPlata
1806,590000,780,320,5,3,0,4,1,27,SanFernando
1807,83000,150,92,3,0,1,2,1,0,LaCalera
1808,160000,130,130,4,2,1,3,1,0,Córdoba
1809,425000,192,168,6,2,1,4,1,14,VicenteLópez
1810,420000,800,230,0,2,0,4,0,9,Villanueva
1811,225000,903,151,0,4,0,3,0,1,Escobar
1812,389000,263,263,6,0,1,4,0,25,SantaFe
1813,510000,1070,202,4,3,0,3,1,40,Pilar
1814,450000,1488,300,6,3,0,4,1,0,Pilar
1815,80000,112,112,8,2,1,3,0,20,SantaFe
1816,169900,145,95,3,2,0,2,0,30,BuenosAiresCostaAtlántica
1817,550000,1000,400,5,4,0,4,1,5,Uruguay
1818,105000,200,125,4,0,0,3,0,0,Córdoba
1819,210000,801,152,4,2,0,3,1,0,Escobar
1820,288000,800,197,6,2,0,4,1,0,Pilar
1821,650000,350,300,0,6,0,4,0,0,Pilar
1822,105000,90,90,4,0,1,2,0,0,LaPlata
1823,130000,525,153,4,2,0,3,0,3,Córdoba
1824,280000,1952,192,7,3,0,3,0,30,SantaFe
1825,280000,1300,170,4,2,0,3,1,8,Tigre
1826,260000,212,180,5,3,0,4,0,30,TresdeFebrero
1827,160000,613,138,4,2,0,3,0,0,PilardelEste
1828,580000,500,266,6,3,0,4,1,6,NuevoMilberg
1829,156000,163,160,4,2,1,3,1,0,PilardelEste
1830,5000000,2000,950,8,4,0,5,1,22,SanIsidro
1831,415000,710,310,4,4,1,3,0,1,SantaFe
1832,430000,227,227,5,0,0,4,0,0,CapitalFederal
1833,435000,321,321,0,3,0,3,0,0,Pilar
1834,730000,772,220,5,3,0,3,1,0,Nordelta
1835,850000,813,392,0,5,0,4,1,34,SanIsidro
1836,330000,145,102,4,3,0,3,1,18,Tigre
1837,115000,130,119,4,2,0,3,0,0,PilardelEste
1838,220000,98,76,3,2,1,2,0,11,CapitalFederal
1839,330000,450,210,6,2,1,4,1,45,VicenteLópez
1840,495000,730,278,6,3,0,4,1,0,GeneralPacheco
1841,95000,400,85,0,0,0,2,0,4,SantaFe
1842,470000,434,211,4,2,0,3,1,45,SanIsidro
1843,870000,420,420,7,5,0,5,1,0,Pilar
1844,159000,510,118,4,2,0,3,1,0,PilardelEste
1845,190000,225,173,6,0,0,3,1,40,Rosario
1846,270000,650,250,4,3,0,3,1,5,Rosario
1847,195000,550,187,4,2,1,3,0,20,Córdoba
1848,1590000,423,423,5,6,0,4,0,0,Nordelta
1849,115000,320,100,3,2,1,2,0,40,Ituzaingó
1850,570000,273,166,5,0,0,3,1,5,CapitalFederal
1851,235000,230,165,4,2,0,3,0,30,GeneralSanMartín
1852,595000,970,270,6,2,0,3,1,8,Nordelta
1853,1550000,762,528,0,6,0,5,0,5,Pilar
1854,890000,790,340,6,4,0,3,1,1,SanIsidro
1855,130000,200,130,4,2,1,2,0,1,Córdoba
1856,720000,434,320,6,3,0,4,0,2,Ezeiza
1857,2500000,1000,350,6,4,0,5,1,5,Uruguay
1858,780000,450,360,0,0,0,4,0,0,SanFernando
1859,360000,190,190,0,0,0,3,1,4,Villanueva
1860,475000,251,251,6,4,0,5,1,0,Puertos
1861,460000,280,268,5,2,1,3,1,45,VicenteLópez
1862,348000,800,222,6,2,0,4,1,0,Pilar
1863,299000,145,120,4,0,1,3,1,36,CapitalFederal
1864,180000,140,140,0,2,0,2,0,4,Tigre
1865,199000,700,170,4,3,0,3,1,0,Pilar
1866,700000,434,434,5,3,0,0,1,20,CapitalFederal
1867,290000,800,170,5,3,0,4,0,0,Pilar
1868,950000,1200,550,0,8,0,5,0,30,Rosario
1869,650000,600,373,7,5,0,3,1,0,Pilar
1870,550000,270,230,0,3,0,3,0,0,Pilar
1871,559500,248,186,4,0,1,3,0,45,CapitalFederal
1872,490000,960,360,0,4,0,2,1,1,Córdoba
1873,498000,886,195,4,3,1,3,1,0,Pilar
1874,450000,330,320,5,3,0,4,1,40,VicenteLópez
1875,600000,800,300,5,5,0,4,0,15,BuenosAiresCostaAtlántica
1876,610000,1500,380,12,4,1,3,0,5,Córdoba
1877,269000,120,100,4,3,1,2,0,0,VicenteLópez
1878,115000,800,192,5,2,0,4,0,11,VillaAllende
1879,380000,190,160,5,2,1,4,1,35,SanIsidro
1880,240000,180,175,8,3,1,3,1,0,Córdoba
1881,280000,891,181,0,2,0,3,0,41,Córdoba
1882,460000,817,175,4,2,0,3,1,2,SantaFe
1883,235000,825,160,4,2,1,3,1,5,Escobar
1884,190000,200,170,0,2,1,3,0,20,Rosario
1885,458000,678,217,5,2,0,3,1,14,Tigre
1886,228000,826,152,4,2,0,3,0,0,Pilar
1887,345000,812,223,5,4,0,3,1,0,ElCantón
1888,320000,488,202,0,2,0,2,0,0,SanIsidro
1889,250000,1027,1027,4,4,0,3,0,40,Ituzaingó
1890,2800000,1547,670,12,5,0,5,1,4,Nordelta
1891,285000,373,193,0,3,0,4,0,0,Rosario
1892,465000,1600,430,6,4,0,5,1,10,Pilar
1893,430000,1192,197,0,3,0,3,1,0,Villanueva
1894,147000,140,135,5,2,0,3,1,2,PilardelEste
1895,1125000,1167,422,6,4,0,4,1,13,Nordelta
1896,250000,475,110,3,2,1,2,0,7,BuenosAiresCostaAtlántica
1897,430000,502,190,6,3,0,3,1,0,Nordelta
1898,465000,270,215,5,2,0,3,1,0,Puertos
1899,560000,545,410,6,5,0,5,1,33,SanIsidro
1900,405000,796,197,6,2,0,4,1,0,Villanueva
1901,165000,496,496,3,2,0,2,0,30,Berazategui
1902,278000,156,156,0,2,0,3,1,0,SanIsidro
1903,850000,516,516,0,4,1,4,0,15,Pilar
1904,248000,188,151,0,2,0,3,0,0,Pilar
1905,270000,1879,225,5,3,1,4,1,10,Pilar
1906,335000,300,270,5,3,0,4,1,6,Pilar
1907,320000,450,232,5,4,0,4,0,16,BuenosAiresCostaAtlántica
1908,228000,184,152,0,2,0,3,0,0,Pilar
1909,220000,175,125,4,2,1,3,1,0,LaCañadadePilar
1910,360000,906,247,5,3,0,3,1,0,Pilar
1911,495000,700,295,5,3,0,3,1,0,Pilar
1912,690000,835,280,5,5,0,4,0,0,EstebanEcheverría
1913,550000,380,320,0,3,0,3,0,14,SantaFe
1914,1500000,2230,646,0,9,0,6,0,34,SanIsidro
1915,4600000,112,80,3,2,1,2,0,3,Chaco
1916,219000,967,180,4,3,1,4,1,12,Escobar
1917,265000,233,207,6,2,0,4,0,40,VicenteLópez
1918,1500000,1260,601,0,5,0,4,0,11,SanIsidro
1919,420000,284,245,6,5,0,5,1,1,SanIsidro
1920,160000,103,100,4,2,0,3,0,0,VicenteLópez
1921,435000,980,320,0,3,1,4,1,17,Pilar
1922,198000,200,130,4,2,0,3,0,0,Pilar
1923,290000,280,280,5,2,0,3,0,8,SantaFe
1924,110000,550,128,4,2,0,3,1,0,PilardelEste
1925,420000,260,260,0,3,1,5,0,38,Uruguay
1926,580000,603,333,10,4,0,4,1,20,SanIsidro
1927,550000,620,620,5,5,0,4,0,35,CapitalFederal
1928,239000,461,150,5,2,1,4,1,9,Moreno
1929,190000,460,460,4,2,0,3,1,10,Delta
1930,378000,443,160,5,2,0,3,1,8,RincóndeMilberg
1931,720000,880,330,6,5,0,5,1,12,Pilar
1932,850000,413,330,6,3,0,5,0,20,CapitalFederal
1933,199000,120,85,3,2,1,2,0,7,CapitalFederal
1934,580000,360,300,0,4,0,4,0,20,Rosario
1935,630000,1500,416,4,5,1,4,0,0,Córdoba
1936,185000,400,125,5,2,0,3,0,0,Pilar
1937,350000,800,210,11,3,0,3,1,0,LaCalera
1938,169000,190,160,3,0,1,2,0,45,VicenteLópez
1939,415000,216,145,5,3,1,4,1,10,CapitalFederal
1940,250000,400,131,4,2,0,3,1,0,Tigre
1941,220000,600,213,4,2,1,3,1,0,Córdoba
1942,240000,175,175,7,2,1,3,0,30,Rosario
1943,1500000,1630,705,0,6,1,5,1,0,Pilar
1944,70000,250,100,0,0,0,3,0,47,Córdoba
1945,875000,1000,400,5,4,0,4,1,20,Rosario
1946,245000,700,130,4,2,0,3,0,0,Ezeiza
1947,52000,595,58,3,0,1,2,0,25,BuenosAiresCostaAtlántica
1948,330000,750,300,8,4,0,5,1,10,Pilar
1949,700000,1500,278,6,3,0,5,0,20,SanMiguel
1950,179000,280,110,3,0,0,2,1,20,MardelPlata
1951,350000,306,306,6,3,0,4,1,10,Pilar
1952,360000,802,180,4,3,0,3,0,0,ElCantón
1953,240000,720,220,4,2,0,3,0,12,Pilar
1954,87000,333,150,5,2,1,4,0,20,Morón
1955,162000,165,128,4,3,1,2,0,4,LomasdeZamora
1956,250000,250,240,5,3,0,3,1,30,Campana
1957,298000,882,191,5,3,0,3,1,1,ElCantón
1958,79000,156,156,4,2,1,3,0,11,Escobar
1959,395000,1600,349,6,3,1,3,0,4,Córdoba
1960,400000,730,215,5,3,0,4,1,0,Berazategui
1961,345000,218,218,4,4,0,3,0,2,Villanueva
1962,400000,758,230,5,3,0,3,0,0,EstebanEcheverría
1963,1850000,2495,579,0,6,1,5,0,0,Pilar
1964,275000,933,143,4,0,0,3,1,0,Escobar
1965,380000,1500,300,0,3,0,4,1,0,Córdoba
1966,390000,288,288,5,0,0,0,0,40,CapitalFederal
1967,420000,500,190,5,2,0,3,1,3,Nordelta
1968,110000,557,110,4,2,0,3,1,0,PilardelEste
1969,470000,236,205,6,3,1,4,0,40,SanIsidro
1970,800000,180,180,0,2,0,2,0,30,CapitalFederal
1971,139900,232,200,10,3,0,6,0,20,Córdoba
1972,160000,1165,170,6,2,0,3,0,10,Moreno
1973,369000,960,275,5,2,0,4,1,20,Pilar
1974,1080000,973,568,12,2,0,3,1,45,GBANorte
1975,980000,463,290,6,4,0,4,1,13,VicenteLópez
1976,155000,156,131,5,3,1,3,1,0,PilardelEste
1977,395000,211,155,4,3,1,3,1,30,CapitalFederal
1978,269000,860,200,0,3,0,4,0,3,Escobar
1979,360000,1358,309,6,4,1,5,0,8,BuenosAiresCostaAtlántica
1980,139000,736,178,4,2,0,3,0,10,Pilar
1981,259000,250,229,7,3,1,3,1,14,Pilar
1982,550000,800,490,0,6,0,6,1,10,Pilar
1983,80000,90,90,6,0,0,2,1,2,Córdoba
1984,590000,660,280,0,4,1,4,0,20,SanFernando
1985,319000,900,210,5,2,0,4,1,0,Villanueva
1986,850000,510,410,6,3,1,4,0,45,CapitalFederal
1987,650000,851,319,9,5,0,8,1,18,Neuquen
1988,549000,250,200,7,3,0,4,1,10,CapitalFederal
1989,320000,240,170,4,3,0,0,0,30,CapitalFederal
1990,390000,350,300,5,3,1,3,0,0,Lanús
1991,434000,250,220,5,3,0,4,0,3,Nordelta
1992,135000,166,150,4,2,0,3,0,35,LaMatanza
1993,670000,460,370,7,4,0,5,1,35,CapitalFederal
1994,224000,830,140,5,2,0,3,1,7,Escobar
1995,1200000,260,260,4,2,1,3,1,27,PuntadelEste
1996,790000,886,428,10,7,0,7,1,40,SanIsidro
1997,205000,680,157,5,0,0,0,0,0,PilardelEste
1998,850000,776,565,10,6,0,5,0,25,SanIsidro
1999,170000,360,138,2,2,0,2,0,1,Córdoba
2000,210000,360,220,4,2,0,3,1,0,Córdoba
2001,180000,250,172,4,2,0,3,0,0,Córdoba
2002,128000,190,150,3,2,0,2,0,18,Ituzaingó
2003,515000,317,221,5,3,0,4,0,30,LomasdeZamora
2004,145000,140,140,5,2,0,3,0,31,Rosario
2005,1650000,1300,500,0,6,0,5,0,8,Nordelta
2006,120000,80,80,3,2,1,2,0,1,EstebanEcheverría
2007,175000,183,117,4,2,1,3,0,35,GBANorte
2008,550000,1050,275,6,4,0,4,0,2,BuenosAiresCostaAtlántica
2009,340000,320,260,0,4,0,6,0,14,Pilar
2010,650000,406,280,5,3,0,4,1,45,CapitalFederal
2011,420000,261,204,5,2,0,3,1,30,SanIsidro
2012,170000,587,153,4,2,0,3,1,0,PilardelEste
2013,250000,901,156,4,2,0,3,1,0,Escobar
2014,250000,740,154,0,3,0,3,1,0,Escobar
2015,175000,361,165,4,3,0,2,0,0,Pilar
2016,180000,175,135,5,3,0,4,1,2,Córdoba
2017,600000,805,306,0,4,0,4,1,0,ElTalardePacheco
2018,520000,225,173,0,4,0,3,0,10,SanIsidro
2019,190000,288,240,0,3,1,4,0,10,SantaFe
2020,288000,800,197,5,2,0,4,1,0,Pilar
2021,139000,700,130,4,2,1,3,0,4,BuenosAiresCostaAtlántica
2022,299000,265,230,8,2,0,3,0,20,Pilar
2023,59900,498,144,4,2,0,3,1,20,MardelPlata
2024,250000,328,125,3,0,0,2,0,40,GBAOeste
2025,210000,400,105,4,2,0,3,0,0,GBANorte
2026,145000,82,80,4,2,1,2,0,0,Rosario
2027,580000,520,220,5,2,0,4,0,18,TresdeFebrero
2028,212000,800,154,0,3,0,3,0,1,Escobar
2029,649000,900,260,5,3,0,3,1,6,Nordelta
2030,280000,812,170,0,2,1,3,1,3,Escobar
2031,220000,722,150,4,2,0,3,1,3,Escobar
2032,735000,461,461,6,5,1,5,1,8,SanIsidro
2033,240000,392,168,6,4,0,3,1,0,LaCañadadePilar
2034,238000,205,180,5,3,0,4,0,2,LaCañadadePilar
2035,160000,400,180,3,3,0,3,0,0,Córdoba
2036,235000,325,210,5,3,0,3,0,0,Córdoba
2037,650000,910,240,5,4,0,3,1,4,Villanueva
2038,1800000,250,125,4,0,1,3,0,4,Córdoba
2039,195000,400,160,5,2,1,3,1,0,LaCalera
2040,1250000,801,445,0,6,0,4,0,2,Nordelta
2041,450000,1800,180,4,2,1,3,0,0,Pilar
2042,230000,250,200,7,3,0,3,0,12,Córdoba
2043,1300000,1120,550,7,4,0,4,0,0,Pilar
2044,610000,886,220,4,2,0,3,1,11,Nordelta
2045,290000,814,138,4,2,1,3,1,3,Pilar
2046,100000,93,87,2,2,0,2,0,22,Rosario
2047,315000,760,160,5,2,1,4,0,0,Villanueva
2048,370000,800,300,5,4,0,4,1,18,Pilar
2049,155000,155,120,4,0,0,3,0,40,GeneralSanMartín
2050,215000,135,135,5,0,0,4,0,0,RincóndeMilberg
2051,370000,1009,206,5,3,0,4,0,9,Pilar
2052,530000,820,260,0,3,0,3,0,10,Villanueva
2053,2200000,274,60,3,0,0,2,0,11,Mendoza
2054,620000,401,198,4,3,0,3,1,40,SanIsidro
2055,550000,440,440,0,6,1,5,0,20,Moreno
2056,86000,119,101,5,2,1,2,0,0,LaCalera
2057,1580000,1056,517,0,5,0,6,0,19,SanIsidro
2058,510000,450,310,4,3,0,3,1,10,SanIsidro
2059,80000,233,157,0,2,0,6,0,20,EstebanEcheverría
2060,2000000,2080,700,6,7,0,4,1,30,SanIsidro
2061,145000,785,145,5,2,0,3,0,18,Córdoba
2062,135000,125,115,5,0,1,3,1,0,Córdoba
2063,210000,150,105,3,3,1,2,1,0,Morón
2064,199000,130,130,3,2,0,2,1,0,BuenosAiresCostaAtlántica
2065,1800000,813,600,8,5,0,4,1,15,SanIsidro
2066,540000,800,300,0,4,0,3,0,6,Tigre
2067,780000,450,360,0,0,0,4,0,0,GBANorte
2068,285000,605,254,7,3,1,4,1,19,Mendoza
2069,255000,510,163,4,2,0,3,1,17,Tigre
2070,185000,600,210,4,0,0,3,1,30,Córdoba
2071,450000,502,200,6,3,0,4,1,0,Nordelta
2072,285000,1052,220,0,4,0,3,0,1,Escobar
2073,100000,600,136,6,2,1,5,0,12,Tornquist
2074,560000,900,230,0,3,0,3,0,13,Tigre
2075,549000,611,222,5,4,0,4,1,2,Nordelta
2076,158000,400,150,3,2,0,3,1,0,Pilar
2077,440000,214,200,5,3,0,4,1,20,VicenteLópez
2078,359000,305,150,4,2,1,3,1,0,VicenteLópez
2079,393000,203,157,5,2,1,3,1,0,VicenteLópez
2080,250000,440,198,5,2,0,3,0,0,Morón
2081,2850000,380,380,8,3,0,4,1,0,Palermo
2082,585000,276,276,0,6,1,4,1,30,CapitalFederal
2083,280000,630,257,4,6,0,3,0,10,Pilar
2084,518000,285,220,4,3,0,3,0,0,Pilar
2085,280000,376,290,4,4,0,3,0,38,Córdoba
2086,549000,1000,330,9,5,0,6,0,16,Escobar
2087,240000,1950,303,0,2,0,4,1,0,GBAOeste
2088,325000,117,117,4,0,1,2,1,3,SanFernando
2089,360000,738,270,6,4,1,5,0,26,BuenosAiresCostaAtlántica
2090,253000,819,160,4,4,0,3,1,0,Escobar
2091,330000,760,220,0,3,0,3,0,0,LaCalera
2092,529000,288,288,10,3,0,4,1,20,Rosario
2093,280000,1090,217,5,3,1,3,0,11,Villanueva
2094,300000,879,216,6,3,0,4,1,0,Escobar
2095,163000,1000,200,5,3,0,3,0,30,Córdoba
2096,120000,254,90,6,0,0,2,0,5,Córdoba
2097,1020000,480,480,10,5,0,4,1,5,Nordelta
2098,1500000,1299,500,9,0,0,5,1,0,GBANorte
2099,295000,244,244,4,3,0,3,1,10,Pilar
2100,380000,375,85,0,0,0,0,0,35,VicenteLópez
2101,310000,370,220,7,3,0,5,0,20,TresdeFebrero
2102,475000,825,200,7,3,0,3,1,4,Villanueva
2103,620000,1306,422,0,4,0,3,0,2,Pilar
2104,900000,632,526,4,4,0,3,1,0,BuenosAiresCostaAtlántica
2105,348000,850,250,0,5,0,4,0,15,Tigre
2106,320000,1648,300,7,3,0,3,1,12,Pilar
2107,115000,372,114,4,2,1,3,0,8,Escobar
2108,185000,180,164,9,3,0,3,0,0,Córdoba
2109,490000,347,247,0,3,0,3,0,0,Pilar
2110,420000,970,196,4,4,1,3,1,0,Pilar
2111,320000,748,262,6,2,1,4,0,35,VicenteLópez
2112,388000,486,180,5,3,0,3,1,0,Nordelta
2113,250000,350,242,6,2,1,4,0,0,LomasdeZamora
2114,490000,260,185,5,2,0,3,1,19,CapitalFederal
2115,280000,223,193,4,2,0,3,1,0,ElCantón
2116,1300000,530,490,0,6,0,4,0,5,Pilar
2117,235000,200,160,4,3,0,3,1,10,Pilar
2118,700000,1200,389,0,3,0,4,1,15,Córdoba
2119,290000,165,165,3,0,0,2,0,30,CapitalFederal
2120,248000,853,169,0,4,0,3,0,1,Villanueva
2121,1380000,1160,302,5,3,0,3,0,9,Nordelta
2122,1200000,924,450,5,5,0,4,1,1,Pilar
2123,320000,550,220,6,3,0,3,1,30,Escobar
2124,350000,600,290,4,3,0,3,1,0,Córdoba
2125,340000,233,200,5,2,1,4,1,40,VicenteLópez
2126,1250000,897,364,5,4,0,4,1,2,Pilar
2127,165000,125,125,4,3,1,3,0,0,Córdoba
2128,460000,325,188,4,2,0,3,1,3,CapitalFederal
2129,160000,245,245,7,3,1,4,0,40,LaMatanza
2130,1350000,2150,700,0,4,0,4,1,0,SanIsidro
2131,150000,139,114,4,2,0,3,0,0,Pilar
2132,220000,900,164,4,2,0,3,0,0,Escobar
2133,1390000,950,380,9,3,0,4,1,10,Tigre
2134,530000,360,360,6,5,0,5,0,0,Villanueva
2135,465000,678,281,4,3,0,3,1,0,Nordelta
2136,600000,1200,355,5,3,0,3,1,5,LaCalera
2137,265000,924,225,4,2,0,2,1,2,Escobar
2138,430000,768,257,5,3,1,4,1,20,MalvinasArgentinas
2139,238000,715,223,8,3,0,5,0,9,Escobar
2140,685000,600,200,6,4,1,3,1,1,Nordelta
2141,185000,704,171,0,3,0,3,0,0,Escobar
2142,150000,634,126,4,2,0,3,0,0,PresidentePerón
2143,495000,225,175,5,2,0,4,1,30,VicenteLópez
2144,135000,598,65,2,0,1,2,0,0,SantaFe
2145,455000,503,210,0,2,0,3,1,0,Nordelta
2146,270000,783,180,5,0,0,3,0,5,Ezeiza
2147,370000,981,314,8,4,0,7,0,0,Ezeiza
2148,395000,550,267,5,3,0,0,1,0,Nordelta
2149,490000,590,180,4,2,0,3,0,0,Pilar
2150,300000,1500,360,10,3,0,4,1,20,SantaFe
2151,115000,470,103,0,3,0,3,0,0,PilardelEste
2152,275000,180,180,5,0,1,4,0,0,VicenteLópez
